time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-06-03T20:54:23.775Z,63.3666,-145.4364,6.7,2.7,ml,,,,1,ak,ak021730zqk0,2021-08-07T22:07:43.040Z,"32 km NNE of Paxson, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-06-03T20:51:54.918Z,44.5133,-115.2111,10,2.7,ml,,64,0.803,0.58,us,us7000e9jb,2021-08-07T22:07:43.040Z,"39 km NNW of Stanley, Idaho",earthquake,1.3,2,0.049,54,reviewed,us,us
2021-06-03T20:12:59.094Z,-18.7286,-178.0259,496.05,4.1,mb,,166,3.853,0.33,us,us7000eb75,2021-08-07T22:07:42.040Z,"290 km ESE of Levuka, Fiji",earthquake,18,5,0.099,28,reviewed,us,us
2021-06-03T19:49:08.413Z,-14.7549,-173.4952,10,4.5,mb,,146,1.86,0.62,us,us7000eb73,2021-08-07T22:07:42.040Z,"136 km NNE of Hihifo, Tonga",earthquake,14.7,1.9,0.192,8,reviewed,us,us
2021-06-03T19:34:02.920Z,40.9776667,-123.7985,23.24,2.76,md,33,53,0.1143,0.18,nc,nc73569571,2021-12-20T20:44:03.804Z,"15km WNW of Willow Creek, CA",earthquake,0.3,0.53,0.119,38,reviewed,nc,nc
2021-06-03T19:29:55.274Z,-4.9657,153.3338,10,4.2,mb,,181,1.397,0.81,us,us7000eb71,2021-08-07T22:07:42.040Z,"136 km ESE of Kokopo, Papua New Guinea",earthquake,7.9,2,0.199,7,reviewed,us,us
2021-06-03T19:29:43.560Z,24.9324,122.5769,6.88,4.1,mb,,115,0.608,0.61,us,us7000e9in,2021-08-07T22:07:41.040Z,"67 km NW of Yonakuni, Japan",earthquake,4.3,6.7,0.174,9,reviewed,us,us
2021-06-03T19:26:05.476Z,-37.9094,-75.2974,13.4,4.1,mb,,154,2.04,0.46,us,us7000e9ig,2021-08-07T22:07:41.040Z,"148 km WSW of Lebu, Chile",earthquake,10.5,5.1,0.175,9,reviewed,us,us
2021-06-03T19:17:46.117Z,24.8619,122.5129,10,4.1,mb,,63,0.6,0.45,us,us7000e9ie,2021-08-07T22:07:41.040Z,"65 km NW of Yonakuni, Japan",earthquake,3.9,1.9,0.184,8,reviewed,us,us
2021-06-03T18:11:15.542Z,62.416,-148.2968,34.1,3.9,ml,,,,0.64,ak,ak02172zjmzs,2021-08-07T22:07:41.040Z,"69 km N of Chickaloon, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2021-06-03T17:17:32.180Z,9.9933,-70.0634,10,5.1,mb,,26,1.232,0.57,us,us7000e9hi,2021-08-07T22:07:40.040Z,"19 km S of Carora, Venezuela",earthquake,4.9,1.8,0.024,592,reviewed,us,us
2021-06-03T17:12:18.210Z,18.8723333333333,-155.221,10.16,2.92,ml,56,258,,0.14,hv,hv72503532,2021-08-07T22:07:40.040Z,"43 km ESE of Naalehu, Hawaii",earthquake,0.56,0.43,0.173081610134793,36,reviewed,hv,hv
2021-06-03T17:09:32.561Z,-15.7414,-75.4396,4.91,4.6,mb,,130,3.972,0.62,us,us7000e9he,2021-08-07T22:07:40.040Z,"51 km SW of San Juan, Peru",earthquake,9.5,2.6,0.132,17,reviewed,us,us
2021-06-03T17:06:24.940Z,18.8475,-155.204166666667,9.31,2.88,ml,53,262,,0.13,hv,hv72503522,2021-08-07T22:07:40.040Z,"46 km ESE of Naalehu, Hawaii",earthquake,0.59,0.49,0.190640092704424,33,reviewed,hv,hv
2021-06-03T16:56:06.555Z,2.749,128.4225,220.57,4.1,mb,,81,2.229,0.83,us,us7000eb6x,2021-08-07T22:07:39.040Z,"121 km NNE of Tobelo, Indonesia",earthquake,10.5,8.6,0.158,13,reviewed,us,us
2021-06-03T16:35:32.352Z,0.3657,126.5156,42.76,4.1,mb,,67,0.941,0.87,us,us7000eb6v,2021-08-07T22:07:39.040Z,"107 km WSW of Ternate, Indonesia",earthquake,3.7,8.9,0.184,10,reviewed,us,us
2021-06-03T16:28:20.725Z,1.9828,126.6252,58.9,4.4,mb,,97,1.413,0.93,us,us7000eb6t,2021-08-07T22:07:39.040Z,"156 km NNW of Ternate, Indonesia",earthquake,8.4,7.8,0.11,29,reviewed,us,us
2021-06-03T15:54:16.290Z,18.8341666666667,-155.199833333333,8.54,3.1,ml,53,264,,0.16,hv,hv72503442,2021-08-07T22:07:38.040Z,"47 km ESE of Naalehu, Hawaii",earthquake,0.65,0.49,0.154560990356473,36,reviewed,hv,hv
2021-06-03T15:39:13.680Z,17.9795,-66.95,9,2.9,md,17,190,0.1618,0.16,pr,pr2021154003,2021-06-03T16:25:53.195Z,"3 km WSW of Fuig, Puerto Rico",earthquake,0.48,0.67,0.23,5,reviewed,pr,pr
2021-06-03T15:32:59.733Z,-3.0464,145.942,10,4.5,mb,,77,1.737,0.63,us,us7000e9fx,2021-08-07T22:07:38.040Z,"185 km SW of Lorengau, Papua New Guinea",earthquake,4.7,1.9,0.119,22,reviewed,us,us
2021-06-03T15:18:33.271Z,62.4602,-148.2633,35.6,2.5,ml,,,,0.59,ak,ak02172xsvk8,2021-08-07T22:07:37.040Z,"74 km N of Chickaloon, Alaska",earthquake,,1.3,,,automatic,ak,ak
2021-06-03T15:06:13.092Z,38.205,21.9475,61.79,4.8,mb,,40,0.869,0.75,us,us7000e9ej,2021-08-07T22:07:37.040Z,"11 km SSW of Kamárai, Greece",earthquake,3.2,4.9,0.037,240,reviewed,us,us
2021-06-03T14:44:18.911Z,59.1586,-152.9191,64.3,3,ml,,,,0.6,ak,ak02172xczgl,2021-08-07T22:07:37.040Z,"61 km WSW of Nanwalek, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-06-03T14:32:14.363Z,-18.8869,-173.315,10,4.9,mb,,94,5.164,0.95,us,us7000e9e6,2021-08-07T22:07:37.040Z,"75 km ESE of Neiafu, Tonga",earthquake,14.1,1.9,0.092,37,reviewed,us,us
2021-06-03T14:30:15.369Z,-21.064,-173.7212,10,4.9,mb,,108,7.352,0.78,us,us7000e9e7,2021-08-07T22:07:36.040Z,"131 km ENE of ‘Ohonua, Tonga",earthquake,11.9,1.9,0.084,49,reviewed,us,us
2021-06-03T14:09:50.387Z,-20.0388,-176.1397,130.9,4.9,mb,,123,5.952,1.03,us,us7000e9e3,2021-08-07T22:07:36.040Z,"156 km NW of Nuku‘alofa, Tonga",earthquake,9.6,7,0.08,49,reviewed,us,us
2021-06-03T13:53:54.177Z,0.326,126.5274,40.33,4.7,mb,,95,0.948,1.17,us,us7000e9e2,2021-08-07T22:07:36.040Z,"108 km WSW of Ternate, Indonesia",earthquake,7.1,7.1,0.11,25,reviewed,us,us
2021-06-03T13:32:46.700Z,38.1607,-117.8913,9.5,2.7,ml,16,41.12,0.016,0.1258,nn,nn00808767,2021-08-07T22:07:36.040Z,"31 km SE of Mina, Nevada",earthquake,,0.7,0.3,12,reviewed,nn,nn
2021-06-03T13:02:07.952Z,31.65856791,-104.3780738,7.596923828000001,2.7,ml,19,62,0.1050895481,0.2,tx,tx2021kunu,2021-08-07T22:07:35.040Z,"57 km S of Whites City, New Mexico",earthquake,1.173839208,1.657731578,0.2,12,reviewed,tx,tx
2021-06-03T12:23:30.690Z,34.9795,-97.684,11.82,3.31,ml,72,34,0,0.17,ok,ok2021kumm,2021-08-07T22:07:35.040Z,"7 km SW of Dibble, Oklahoma",earthquake,,0.7,0.22,32,reviewed,ok,ok
2021-06-03T12:18:39.130Z,17.985,-66.9555,10,2.86,md,16,188,0.1556,0.26,pr,pr2021154002,2021-06-03T13:05:39.868Z,"4 km W of Fuig, Puerto Rico",earthquake,0.72,1.06,0.07,7,reviewed,pr,pr
2021-06-03T12:15:32.800Z,37.3721667,-121.726,7.07,3.59,mw,169,31,0.03416,0.08,nc,nc73569391,2021-08-07T22:07:35.040Z,"9km E of Alum Rock, CA",earthquake,0.07,0.18,,3,reviewed,nc,nc
2021-06-03T12:12:36.420Z,17.9793,-66.9508,10,3.48,md,21,191,0.1611,0.17,pr,pr2021154001,2021-08-07T22:07:34.040Z,"3 km WSW of Fuig, Puerto Rico",earthquake,0.53,0.57,0.07,11,reviewed,pr,pr
2021-06-03T12:03:04.593Z,0.2753,126.4149,42.74,4.6,mb,,49,1.071,0.7,us,us7000e9dc,2021-08-07T22:07:34.040Z,"122 km WSW of Ternate, Indonesia",earthquake,7,7.4,0.087,40,reviewed,us,us
2021-06-03T11:51:35.501Z,0.2844,126.4156,41.16,4.3,mb,,78,1.067,0.51,us,us7000eb6p,2021-08-07T22:07:34.040Z,"121 km WSW of Ternate, Indonesia",earthquake,5.9,10.4,0.189,8,reviewed,us,us
2021-06-03T11:34:38.001Z,51.3845,-173.3609,33.23,3.3,ml,,224,1.001,1.24,us,us7000e9i9,2021-08-07T22:07:34.040Z,"107 km SSE of Atka, Alaska",earthquake,4.9,10.5,0.115,10,reviewed,us,us
2021-06-03T11:19:28.713Z,19.3717,145.438,171.13,4.6,mb,,82,5.775,0.76,us,us7000e9da,2021-08-07T22:07:33.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,9.9,8.2,0.032,290,reviewed,us,us
2021-06-03T11:19:03.567Z,0.2443,126.4466,47.64,4.8,mb,,43,1.058,1.1,us,us7000e9d6,2021-08-07T22:07:33.040Z,"120 km WSW of Ternate, Indonesia",earthquake,6.4,5,0.079,49,reviewed,us,us
2021-06-03T11:16:07.453Z,16.0175,-95.0271,10,4.3,mb,,113,1.069,1.44,us,us7000e9d2,2021-08-07T22:07:33.040Z,"21 km S of Colonia Juárez, Mexico",earthquake,2,1.9,0.091,34,reviewed,us,us
2021-06-03T11:14:15.770Z,0.1799,126.3047,40.33,4.5,mb,,50,1.213,0.82,us,us7000e9d7,2021-08-07T22:07:33.040Z,"137 km WSW of Ternate, Indonesia",earthquake,5.8,8.2,0.111,24,reviewed,us,us
2021-06-03T11:00:32.808Z,-1.5788,134.0883,45.49,4.5,mb,,69,2.269,1.23,us,us7000e9cz,2021-08-07T22:07:32.040Z,"79 km S of Manokwari, Indonesia",earthquake,7.7,6.8,0.135,16,reviewed,us,us
2021-06-03T10:55:56.800Z,3.8327,-31.5117,10,5,mb,,30,10.549,0.95,us,us7000e9cx,2021-08-07T22:07:32.040Z,"central Mid-Atlantic Ridge",earthquake,6.8,1.8,0.031,334,reviewed,us,us
2021-06-03T10:50:15.181Z,0.2779,126.239,32.93,4.6,mb,,67,1.229,0.65,us,us7000eb79,2021-08-07T22:07:32.040Z,"139 km WSW of Ternate, Indonesia",earthquake,8.5,6,0.119,24,reviewed,us,us
2021-06-03T10:49:26.997Z,0.2994,126.3239,31.45,4.4,mb,,78,1.143,0.6,us,us7000eb6f,2021-08-07T22:07:32.040Z,"129 km WSW of Ternate, Indonesia",earthquake,7.2,7.1,0.17,10,reviewed,us,us
2021-06-03T10:28:21.276Z,0.3097,126.2674,41.23,4.7,mb,,49,1.191,1.19,us,us7000e9cy,2021-08-07T22:07:31.040Z,"135 km WSW of Ternate, Indonesia",earthquake,6.4,7.9,0.084,43,reviewed,us,us
2021-06-03T10:24:54.555Z,0.2409,126.1757,44.82,4.6,mb,,71,1.302,0.52,us,us7000eb6e,2021-08-07T22:07:31.040Z,"147 km WSW of Ternate, Indonesia",earthquake,8.7,8.2,0.141,22,reviewed,us,us
2021-06-03T10:23:30.359Z,0.3224,126.293,35,5.1,mb,,34,1.162,1.05,us,us7000e9cj,2021-08-07T22:07:31.040Z,"132 km WSW of Ternate, Indonesia",earthquake,8,1.9,0.069,68,reviewed,us,us
2021-06-03T10:21:59.087Z,0.2635,126.2823,35,4.9,mb,,35,1.196,0.91,us,us7000eb6d,2021-08-07T22:07:30.040Z,"Molucca Sea",earthquake,6.8,1.9,0.086,59,reviewed,us,us
2021-06-03T10:21:40.610Z,0.2075,126.494,51.35,4.8,mb,,50,1.037,1.39,us,us7000e9bm,2021-08-07T22:07:30.040Z,"118 km WSW of Ternate, Indonesia",earthquake,7,9,0.111,27,reviewed,us,us
2021-06-03T10:17:14.896Z,0.2321,126.1275,35,4.9,mb,,75,1.35,0.9,us,us7000eb6b,2021-08-07T22:07:30.040Z,"152 km WSW of Ternate, Indonesia",earthquake,5.9,1.8,0.102,40,reviewed,us,us
2021-06-03T10:09:58.295Z,0.3165,126.2911,26,6.2,mww,,30,1.166,1.24,us,us7000e9bi,2021-12-04T06:28:59.736Z,"132 km WSW of Ternate, Indonesia",earthquake,6,1.8,0.05,38,reviewed,us,us
2021-06-03T10:06:01.192Z,10.1834,126.1065,40.52,4.4,mb,,105,3.137,0.78,us,us7000eb69,2021-08-07T22:07:29.040Z,"19 km NNE of Santa Monica, Philippines",earthquake,10.1,7.6,0.095,32,reviewed,us,us
2021-06-03T09:57:27.964Z,10.1231,125.987,80.62,4.5,mb,,103,3.06,0.68,us,us7000e9bt,2021-08-07T22:07:29.040Z,"12 km NNW of Santa Monica, Philippines",earthquake,7.3,7,0.091,35,reviewed,us,us
2021-06-03T09:53:15.913Z,17.1025,-100.0689,35,4.1,mb,,141,0.197,0.99,us,us7000e9bc,2021-08-07T22:07:29.040Z,"7 km N of Aguas Blancas, Mexico",earthquake,4.2,2,0.068,60,reviewed,us,us
2021-06-03T09:32:24.484Z,60.1424,-152.9822,119.8,2.5,ml,,,,0.59,ak,ak02172ub9a2,2021-08-07T22:07:28.040Z,"72 km WNW of Happy Valley, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-06-03T09:14:36.535Z,31.10493425,-103.2600662,4.537670898,3,ml,41,52,0.04231807283,0.2,tx,tx2021kugg,2021-08-07T22:07:28.040Z,"24 km SW of Coyanosa, Texas",earthquake,0.859824798,0.6850525977000002,0.2,24,reviewed,tx,tx
2021-06-03T08:22:31.898Z,-23.3914,-175.1778,10,4.4,mb,,124,8.47,0.84,us,us7000eb67,2021-08-07T22:07:28.040Z,"229 km S of ‘Ohonua, Tonga",earthquake,10.9,1.9,0.138,15,reviewed,us,us
2021-06-03T06:50:05.057Z,72.0778,0.3037,10,4.4,mb,,87,7.354,0.52,us,us7000eb6j,2021-08-07T22:07:27.040Z,"Norwegian Sea",earthquake,7.7,1.3,0.054,100,reviewed,us,us
2021-06-03T06:41:32.624Z,47.3001,153.9148,35,4.4,mb,,184,6.485,0.46,us,us7000eb6i,2021-08-07T22:07:27.040Z,"Kuril Islands",earthquake,12.6,2,0.105,26,reviewed,us,us
2021-06-03T06:09:54.760Z,19.2363333333333,-155.4315,32.05,2.81,ml,61,113,,0.11,hv,hv72502672,2021-08-07T22:07:27.040Z,"6 km NE of P?hala, Hawaii",earthquake,0.37,0.47,0.145868415527719,33,reviewed,hv,hv
2021-06-03T05:58:02.818Z,-28.9673,-176.2904,10,4.3,mb,,224,9.689,0.34,us,us7000eb64,2021-08-07T22:07:27.040Z,"Kermadec Islands region",earthquake,15.5,2,0.16,13,reviewed,us,us
2021-06-03T05:55:18.480Z,34.6927,97.8048,10,5,mww,,28,10.448,0.47,us,us7000e9a3,2021-08-07T22:07:27.040Z,"Southern Qinghai, China",earthquake,8.1,1.8,0.098,10,reviewed,us,us
2021-06-03T05:16:10.581Z,54.0884,-159.4176,10,3.2,ml,,216,0.751,0.65,us,us7000e99u,2021-08-07T22:07:26.040Z,"155 km SSE of Sand Point, Alaska",earthquake,4.1,2,0.062,34,reviewed,us,us
2021-06-03T05:14:46.138Z,13.7152,121.0102,47.44,4.2,mb,,126,8.837,0.7,us,us7000eb62,2021-08-07T22:07:26.040Z,"5 km WSW of Wawa, Philippines",earthquake,10.6,11.3,0.176,10,reviewed,us,us
2021-06-03T05:12:52.589Z,43.0408,-126.4824,10,2.9,ml,,246,1.791,0.85,us,us7000e99s,2021-08-07T22:07:26.040Z,"165 km W of Port Orford, Oregon",earthquake,2.7,2,0.038,91,reviewed,us,us
2021-06-03T05:04:06.420Z,18.8216666666667,-155.205,8.18,2.86,ml,54,265,,0.13,hv,hv72502567,2021-08-07T22:07:26.040Z,"47 km SE of Naalehu, Hawaii",earthquake,0.49,0.39,0.19367836767987,30,reviewed,hv,hv
2021-06-03T04:56:39.924Z,4.5963,127.7028,74.79,4.4,mb,,110,6.492,0.3,us,us7000eb66,2021-08-07T22:07:25.040Z,"258 km SE of Pondaguitan, Philippines",earthquake,11.4,8.8,0.134,16,reviewed,us,us
2021-06-03T04:44:32.360Z,18.8645,-155.235833333333,10.79,4.02,ml,58,258,,0.13,hv,hv72502537,2021-08-15T00:58:14.981Z,"42 km ESE of Naalehu, Hawaii",earthquake,0.55,0.54,0.14769959575923,43,reviewed,hv,hv
2021-06-03T04:36:05.166Z,-7.8182,118.791,211.17,4.2,mb,,149,4.638,0.61,us,us7000eb60,2021-08-07T22:07:25.040Z,"71 km N of Bima, Indonesia",earthquake,14.1,10.7,0.2,7,reviewed,us,us
2021-06-03T04:34:42.450Z,36.5501667,-121.1141667,9.14,3.62,mw,72,62,0.03079,0.11,nc,nc73569196,2021-08-07T22:07:25.040Z,"3km NE of Pinnacles, CA",earthquake,0.14,0.22,,3,reviewed,nc,nc
2021-06-03T04:31:02.082Z,52.9829,160.5673,35,4.5,mb,,118,1.159,0.93,us,us7000e99g,2021-08-07T22:07:24.040Z,"128 km E of Petropavlovsk-Kamchatsky, Russia",earthquake,5.5,1.9,0.084,42,reviewed,us,us
2021-06-03T04:20:26.610Z,2.8556,127.7203,49.15,4.8,mb,,83,2.099,0.72,us,us7000e99b,2021-08-07T22:07:24.040Z,"128 km NNW of Tobelo, Indonesia",earthquake,7,6.3,0.074,57,reviewed,us,us
2021-06-03T03:54:05.005Z,-24.9837,-175.6961,10,4.8,mb,,102,9.261,0.56,us,us7000e998,2021-08-07T22:07:24.040Z,"south of Tonga",earthquake,12.1,1.8,0.062,80,reviewed,us,us
2021-06-03T02:52:37.416Z,35.7183,-113.1757,9.65,2.6,ml,,42,0.613,0.55,us,us7000e98v,2021-08-07T22:07:24.040Z,"30 km NE of Peach Springs, Arizona",earthquake,1.7,8.4,0.038,90,reviewed,us,us
2021-06-03T02:52:09.684Z,-26.4703,27.5361,5,4.5,mb,,91,2.271,0.43,us,us7000e98w,2021-08-07T22:07:23.040Z,"4 km ENE of Fochville, South Africa",earthquake,6.1,1.9,0.171,10,reviewed,us,us
2021-06-03T02:31:34.719Z,4.8267,125.9732,76.85,4.9,mb,,66,2.262,0.88,us,us7000e98t,2021-08-07T22:07:23.040Z,"85 km SE of Sarangani, Philippines",earthquake,6.6,4.5,0.043,174,reviewed,us,us
2021-06-03T02:14:57.320Z,19.3925,-155.249166666667,1.43,2.84,ml,49,47,,0.11,hv,hv72502297,2021-08-07T22:07:23.040Z,"5 km SSW of Volcano, Hawaii",earthquake,0.15,0.13,0.212499237667027,24,reviewed,hv,hv
2021-06-03T01:36:01.952Z,12.2016,-88.0634,35,4.3,mb,,195,1.13,0.67,us,us7000e98i,2021-08-07T22:07:23.040Z,"off the coast of Central America",earthquake,3.5,2,0.138,15,reviewed,us,us
2021-06-03T01:03:19.044Z,43.8613,147.4187,40,4.3,mb,,188,3.492,0.78,us,us7000eb65,2021-08-07T22:07:23.040Z,"56 km E of Shikotan, Russia",earthquake,11,2,0.077,48,reviewed,us,us
2021-06-03T00:23:40.503Z,-38.8268,175.9961,10.09,4.4,mwr,,99,0.798,0.59,us,us7000e985,2021-08-07T22:07:22.040Z,"17 km SSW of Taupo, New Zealand",earthquake,1.6,5.1,0.05,38,reviewed,us,us
2021-06-03T00:21:12.926Z,28.4967041,-100.2925092,1.027099609,2.9,ml,6,99,0.02991694991,0.3,tx,tx2021ktor,2021-08-07T22:07:22.040Z,"2 km SE of El Indio, Texas",earthquake,2.148431237,1.7245423609999997,0.2,7,reviewed,tx,tx
2021-06-03T00:20:44.070Z,19.1125,-67.7845,4,3.17,md,10,199,1.1004,0.46,pr,pr2021154000,2021-06-03T00:45:26.463Z,"87 km NE of Punta Cana, Dominican Republic",earthquake,3.08,1.88,0.06,8,reviewed,pr,pr
2021-06-02T23:39:01.961Z,62.4593,-148.2667,22.9,2.6,ml,,,,0.8,ak,ak02171f5fk2,2021-08-07T22:07:22.040Z,"74 km N of Chickaloon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-06-02T23:14:53.185Z,65.36,-168.1976,10,2.6,mb_lg,,164,0.23,0.79,us,us7000e97q,2021-08-07T22:07:21.040Z,"28 km S of Wales, Alaska",earthquake,2.4,2,0.18,8,reviewed,us,us
2021-06-02T22:44:51.285Z,-18.0606,-177.8692,571.11,4.4,mb,,143,3.739,0.64,us,us7000e97h,2021-08-07T22:07:21.040Z,"297 km E of Levuka, Fiji",earthquake,8.7,6.3,0.076,49,reviewed,us,us
2021-06-02T22:24:55.080Z,17.9515,-67.0976,10,3.15,md,20,243,0.0562,0.1,pr,pr2021153004,2021-06-02T22:47:37.744Z,"5 km WSW of La Parguera, Puerto Rico",earthquake,0.58,0.35,0.22,15,reviewed,pr,pr
2021-06-02T22:23:18.069Z,62.4818,-148.2388,20.5,3,ml,,,,0.77,ak,ak02171eglsd,2021-08-07T22:07:21.040Z,"77 km N of Chickaloon, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-06-02T22:12:41.376Z,-23.736,-179.9724,528.9,4.2,mb,,122,6.24,0.55,us,us7000eas0,2021-08-07T22:07:21.040Z,"south of the Fiji Islands",earthquake,8.7,11.1,0.121,19,reviewed,us,us
2021-06-02T20:58:26.811Z,-35.8897,-103.1263,10,4.6,mb,,112,32.12,0.59,us,us7000earx,2021-08-07T22:07:20.040Z,"southeast of Easter Island",earthquake,10.5,1.8,0.152,13,reviewed,us,us
2021-06-02T20:47:45.178Z,36.866,68.3333,10,4.2,mb,,79,1.814,1.09,us,us7000e95j,2021-08-07T22:07:20.040Z,"47 km SSE of Shahritus, Tajikistan",earthquake,4.1,1.9,0.146,13,reviewed,us,us
2021-06-02T20:36:23.091Z,-17.9083,-178.5209,593.58,4.9,mb,,34,3.267,0.94,us,us7000e959,2021-08-07T22:07:20.040Z,"229 km E of Levuka, Fiji",earthquake,10.9,5.6,0.025,518,reviewed,us,us
2021-06-02T20:23:33.555Z,0.6683,122.5372,79.6,4.5,mb,,153,1.714,0.43,us,us7000earu,2021-08-07T22:07:19.040Z,"60 km WNW of Gorontalo, Indonesia",earthquake,8.1,11.4,0.18,9,reviewed,us,us
2021-06-02T20:22:39.225Z,65.1643,-165.3287,12,3.4,ml,,,,0.81,ak,ak02171d9kfy,2021-08-07T22:07:19.040Z,"49 km ESE of Teller, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2021-06-02T19:47:59.387Z,56.1358,-149.7027,10,3,ml,,226,2.258,0.52,us,us7000e97k,2021-08-07T22:07:19.040Z,"227 km SE of Chiniak, Alaska",earthquake,7.2,2,0.066,30,reviewed,us,us
2021-06-02T19:45:34.358Z,10.2844,91.567,10,4.6,mb,,122,10.274,1.11,us,us7000e94a,2021-08-07T22:07:19.040Z,"199 km SW of Port Blair, India",earthquake,4.4,1.9,0.103,28,reviewed,us,us
2021-06-02T19:42:30.002Z,38.8209,-108.3608,4.7,2.5,ml,,69,0.438,0.3,us,us7000e93k,2021-08-07T22:07:18.040Z,"26 km WNW of Delta, Colorado",earthquake,2.5,6.1,0.059,38,reviewed,us,us
2021-06-02T19:27:31.400Z,-52.9315,139.8797,10,4.3,mb,,154,19.714,0.99,us,us7000earp,2021-08-07T22:07:18.040Z,"west of Macquarie Island",earthquake,8.4,2,0.142,14,reviewed,us,us
2021-06-02T19:11:55.682Z,13.5483,145.0148,122.16,4.3,mb,,116,0.148,0.46,us,us7000eas2,2021-08-07T22:07:18.040Z,"13 km E of Yigo Village, Guam",earthquake,12.6,4.6,0.217,6,reviewed,us,us
2021-06-02T19:07:01.057Z,-3.7608,129.1236,121.93,4.5,mb,,100,3.23,0.52,us,us7000earq,2021-08-07T22:07:18.040Z,"51 km SSE of Amahai, Indonesia",earthquake,5.9,11.8,0.271,4,reviewed,us,us
2021-06-02T18:34:56.770Z,18.8506666666667,-155.212166666667,10.06,3.01,ml,50,261,,0.14,hv,hv72501587,2021-08-07T22:07:17.040Z,"45 km ESE of Naalehu, Hawaii",earthquake,0.64,0.48,0.163208934918069,33,reviewed,hv,hv
2021-06-02T18:13:26.684Z,5.1405,127.4249,130.71,4.4,mb,,130,2.653,0.72,us,us7000e92v,2021-08-07T22:07:17.040Z,"193 km SE of Pondaguitan, Philippines",earthquake,7.2,7.1,0.089,36,reviewed,us,us
2021-06-02T17:56:57.673Z,36.947,68.2486,10,4.1,mb,,122,1.871,0.77,us,us7000e92q,2021-08-07T22:07:17.040Z,"36 km SSE of Shahritus, Tajikistan",earthquake,5,1.9,0.165,10,reviewed,us,us
2021-06-02T17:56:10.880Z,37.9013333,-118.5528333,7.12,2.84,ml,43,61,0.1995,0.05,nc,nc73569001,2021-08-07T22:07:16.040Z,"39km NNE of Toms Place, CA",earthquake,0.2,1.51,0.158,21,reviewed,nc,nc
2021-06-02T17:08:40.602Z,25.8527,125.7883,90.29,4.9,mb,,31,2.434,0.99,us,us7000e922,2021-08-07T22:07:16.040Z,"126 km NNE of Hirara, Japan",earthquake,7,6,0.04,194,reviewed,us,us
2021-06-02T16:48:08.552Z,46.3829,-87.7137,0,2.6,ml,,115,0.689,0.98,us,us7000e91p,2021-08-07T22:07:16.040Z,"11 km S of West Ishpeming, Michigan",mining explosion,4.2,2,0.256,2,reviewed,us,us
2021-06-02T16:29:01.387Z,24.8236,122.5923,8.9,4.2,mb,,130,0.52,0.68,us,us7000e91k,2021-08-07T22:07:16.040Z,"57 km NW of Yonakuni, Japan",earthquake,2.9,2.4,0.216,6,reviewed,us,us
2021-06-02T16:15:54.469Z,24.8859,122.6396,15.92,4.3,mb,,108,0.536,1.03,us,us7000earl,2021-08-07T22:07:15.040Z,"59 km NW of Yonakuni, Japan",earthquake,5.9,6,0.125,18,reviewed,us,us
2021-06-02T16:12:24.039Z,30.5308,131.1152,39.85,4.5,mb,,101,1.129,0.83,us,us7000earm,2021-08-07T22:07:15.040Z,"25 km SSE of Nishinoomote, Japan",earthquake,6.8,6.7,0.139,15,reviewed,us,us
2021-06-02T15:45:59.820Z,18.7838333333333,-155.197333333333,32.76,3.04,ml,56,271,,0.13,hv,hv72501317,2021-08-07T22:07:15.040Z,"51 km SE of Naalehu, Hawaii",earthquake,0.56,1.88,0.198013754358276,28,reviewed,hv,hv
2021-06-02T14:47:03.367Z,-45.75,-76.5535,10,4.4,mb,,195,3.122,0.56,us,us7000eart,2021-08-07T22:07:14.040Z,"293 km W of Puerto Chacabuco, Chile",earthquake,4.5,2,0.203,7,reviewed,us,us
2021-06-02T14:28:33.002Z,-11.611,116.8552,10,4.3,mb,,111,4.102,0.51,us,us7000earj,2021-08-07T22:07:14.040Z,"South of Lombok, Indonesia",earthquake,8.2,1.9,0.119,20,reviewed,us,us
2021-06-02T13:30:29.421Z,-15.9585,-172.6223,10,4.8,mb,,68,2.193,0.64,us,us6000egyb,2021-08-07T22:07:14.040Z,"125 km E of Hihifo, Tonga",earthquake,8.1,1.8,0.07,63,reviewed,us,us
2021-06-02T13:21:37.280Z,19.172,-155.251833333333,46.43,2.61,md,42,231,,0.14,hv,hv72501082,2021-06-02T22:46:42.340Z,"24 km E of P?hala, Hawaii",earthquake,0.86,0.55,0.0747824710311167,18,reviewed,hv,hv
2021-06-02T12:47:51.007Z,36.7368,-115.7258,11.5,2.5,ml,44,47.25,0.185,0.153,nn,nn00808672,2021-08-07T22:07:13.040Z,"19 km NNW of Indian Springs, Nevada",earthquake,,1.6,0.37,27,reviewed,nn,nn
